MoldingMachine_57,Timestamp_113,_108,45.2
MoldingMachine_57,Timestamp_113,_109,50.0
MoldingMachine_57,Timestamp_113,_110,45.0
MoldingMachine_57,Timestamp_113,_111,6.54
MoldingMachine_57,Timestamp_113,_112,80.9
MoldingMachine_57,Timestamp_113,_113,28.76
MoldingMachine_57,Timestamp_113,_114,91.2
MoldingMachine_57,Timestamp_113,_115,43.14
MoldingMachine_57,Timestamp_113,_116,7.66
MoldingMachine_57,Timestamp_113,_117,78.09
MoldingMachine_57,Timestamp_113,_118,63.7
MoldingMachine_57,Timestamp_113,_119,81.88
MoldingMachine_57,Timestamp_114,_3,171.31
MoldingMachine_57,Timestamp_114,_4,2318.86
MoldingMachine_57,Timestamp_114,_5,1154.55
MoldingMachine_57,Timestamp_114,_6,3276.0
MoldingMachine_57,Timestamp_114,_7,455.15
MoldingMachine_57,Timestamp_114,_8,299.82
MoldingMachine_57,Timestamp_114,_9,0.0
MoldingMachine_57,Timestamp_114,_10,9.3
MoldingMachine_57,Timestamp_114,_11,5.07
MoldingMachine_57,Timestamp_114,_12,3.63
MoldingMachine_57,Timestamp_114,_13,7.11
MoldingMachine_57,Timestamp_114,_14,51.47
MoldingMachine_57,Timestamp_114,_15,0.86
MoldingMachine_57,Timestamp_114,_16,15.46
MoldingMachine_57,Timestamp_114,_17,1.06
MoldingMachine_57,Timestamp_114,_18,0.04
MoldingMachine_57,Timestamp_114,_19,55.21
MoldingMachine_57,Timestamp_114,_20,-0.0
MoldingMachine_57,Timestamp_114,_21,0.04
MoldingMachine_57,Timestamp_114,_22,26.32
MoldingMachine_57,Timestamp_114,_23,28.09
MoldingMachine_57,Timestamp_114,_24,41.57
MoldingMachine_57,Timestamp_114,_25,1.1
MoldingMachine_57,Timestamp_114,_26,5.16
MoldingMachine_57,Timestamp_114,_27,0.56
MoldingMachine_57,Timestamp_114,_28,1.33
MoldingMachine_57,Timestamp_114,_29,0.49
MoldingMachine_57,Timestamp_114,_30,0.08
MoldingMachine_57,Timestamp_114,_31,1.2
MoldingMachine_57,Timestamp_114,_32,270.0
MoldingMachine_57,Timestamp_114,_33,259.91
MoldingMachine_57,Timestamp_114,_34,254.98
MoldingMachine_57,Timestamp_114,_35,260.0
MoldingMachine_57,Timestamp_114,_36,19.98
MoldingMachine_57,Timestamp_114,_37,10.86
MoldingMachine_57,Timestamp_114,_38,6.48
MoldingMachine_57,Timestamp_114,_39,17.55
MoldingMachine_57,Timestamp_114,_40,454.34
MoldingMachine_57,Timestamp_114,_41,98.13
MoldingMachine_57,Timestamp_114,_42,94.23
MoldingMachine_57,Timestamp_114,_43,85.07
MoldingMachine_57,Timestamp_114,_44,75.94
MoldingMachine_57,Timestamp_114,_45,6.98
MoldingMachine_57,Timestamp_114,_46,1534.88
MoldingMachine_57,Timestamp_114,_47,1517.91
MoldingMachine_57,Timestamp_114,_48,48.71
MoldingMachine_57,Timestamp_114,_49,4074.91
MoldingMachine_57,Timestamp_114,_50,71.6
MoldingMachine_57,Timestamp_114,_51,8.15
MoldingMachine_57,Timestamp_114,_52,47.39
MoldingMachine_57,Timestamp_114,_53,8.5
MoldingMachine_57,Timestamp_114,_54,4.0
MoldingMachine_57,Timestamp_114,_55,19.91
MoldingMachine_57,Timestamp_114,_56,34.22
MoldingMachine_57,Timestamp_114,_57,56.17
MoldingMachine_57,Timestamp_114,_58,85.36
MoldingMachine_57,Timestamp_114,_59,10.17
MoldingMachine_57,Timestamp_114,_60,66.83
MoldingMachine_57,Timestamp_114,_61,91.93
MoldingMachine_57,Timestamp_114,_62,2.88
MoldingMachine_57,Timestamp_114,_63,86.55
MoldingMachine_57,Timestamp_114,_64,82.82
MoldingMachine_57,Timestamp_114,_65,3.2
MoldingMachine_57,Timestamp_114,_66,3592.7
MoldingMachine_57,Timestamp_114,_67,736.75
MoldingMachine_57,Timestamp_114,_68,16.07
MoldingMachine_57,Timestamp_114,_69,78.03
MoldingMachine_57,Timestamp_114,_70,68.04
MoldingMachine_57,Timestamp_114,_71,34.5
MoldingMachine_57,Timestamp_114,_72,79.17
MoldingMachine_57,Timestamp_114,_73,7.61
MoldingMachine_57,Timestamp_114,_74,34.98
MoldingMachine_57,Timestamp_114,_75,6.0
MoldingMachine_57,Timestamp_114,_76,31.18
MoldingMachine_57,Timestamp_114,_77,1186.34
MoldingMachine_57,Timestamp_114,_78,-0.01
MoldingMachine_57,Timestamp_114,_79,2.37
MoldingMachine_57,Timestamp_114,_80,-113.76
MoldingMachine_57,Timestamp_114,_81,20.71
MoldingMachine_57,Timestamp_114,_82,1.21
MoldingMachine_57,Timestamp_114,_83,2.57
MoldingMachine_57,Timestamp_114,_84,56.0
MoldingMachine_57,Timestamp_114,_85,15.81
MoldingMachine_57,Timestamp_114,_86,36.57
MoldingMachine_57,Timestamp_114,_87,0.0
MoldingMachine_57,Timestamp_114,_88,33.79
MoldingMachine_57,Timestamp_114,_89,2644.16
MoldingMachine_57,Timestamp_114,_90,1436.47
MoldingMachine_57,Timestamp_114,_91,42.95
MoldingMachine_57,Timestamp_114,_92,76.69
MoldingMachine_57,Timestamp_114,_93,47.37
MoldingMachine_57,Timestamp_114,_94,75.7
MoldingMachine_57,Timestamp_114,_95,84.57
MoldingMachine_57,Timestamp_114,_96,16.01
MoldingMachine_57,Timestamp_114,_97,12.62
MoldingMachine_57,Timestamp_114,_98,29.49
MoldingMachine_57,Timestamp_114,_99,606.13
MoldingMachine_57,Timestamp_114,_100,6.12
MoldingMachine_57,Timestamp_114,_101,1400.0
MoldingMachine_57,Timestamp_114,_102,3.38
MoldingMachine_57,Timestamp_114,_103,42.14
MoldingMachine_57,Timestamp_114,_105,0.61
MoldingMachine_57,Timestamp_114,_106,1.7
MoldingMachine_57,Timestamp_114,_107,45.0
MoldingMachine_57,Timestamp_114,_108,45.17
MoldingMachine_57,Timestamp_114,_109,48.23
MoldingMachine_57,Timestamp_114,_110,45.0
MoldingMachine_57,Timestamp_114,_111,7.0
MoldingMachine_57,Timestamp_114,_112,83.4
MoldingMachine_57,Timestamp_114,_113,28.76
MoldingMachine_57,Timestamp_114,_114,91.2
MoldingMachine_57,Timestamp_114,_115,43.14
MoldingMachine_57,Timestamp_114,_116,7.66
MoldingMachine_57,Timestamp_114,_117,78.09
MoldingMachine_57,Timestamp_114,_118,63.7
MoldingMachine_57,Timestamp_114,_119,81.88
MoldingMachine_57,Timestamp_115,_3,238.31
MoldingMachine_57,Timestamp_115,_4,2203.53
MoldingMachine_57,Timestamp_115,_5,1158.33
MoldingMachine_57,Timestamp_115,_6,3276.0
MoldingMachine_57,Timestamp_115,_7,455.82
MoldingMachine_57,Timestamp_115,_8,270.55
MoldingMachine_57,Timestamp_115,_9,-0.0
MoldingMachine_57,Timestamp_115,_10,9.38
MoldingMachine_57,Timestamp_115,_11,5.68
MoldingMachine_57,Timestamp_115,_12,3.53
MoldingMachine_57,Timestamp_115,_13,21.33
MoldingMachine_57,Timestamp_115,_14,51.47
MoldingMachine_57,Timestamp_115,_15,0.9
MoldingMachine_57,Timestamp_115,_16,15.46
MoldingMachine_57,Timestamp_115,_17,0.98
MoldingMachine_57,Timestamp_115,_18,0.2
MoldingMachine_57,Timestamp_115,_19,55.21
MoldingMachine_57,Timestamp_115,_20,0.11
MoldingMachine_57,Timestamp_115,_21,-0.0
MoldingMachine_57,Timestamp_115,_22,26.32
MoldingMachine_57,Timestamp_115,_23,28.09
MoldingMachine_57,Timestamp_115,_24,41.57
MoldingMachine_57,Timestamp_115,_25,1.1
MoldingMachine_57,Timestamp_115,_26,5.16
MoldingMachine_57,Timestamp_115,_27,0.56
MoldingMachine_57,Timestamp_115,_28,1.33
MoldingMachine_57,Timestamp_115,_29,0.49
MoldingMachine_57,Timestamp_115,_30,0.08
MoldingMachine_57,Timestamp_115,_31,1.2
MoldingMachine_57,Timestamp_115,_32,270.0
MoldingMachine_57,Timestamp_115,_33,260.15
MoldingMachine_57,Timestamp_115,_34,255.01
MoldingMachine_57,Timestamp_115,_35,260.0
MoldingMachine_57,Timestamp_115,_36,18.95
MoldingMachine_57,Timestamp_115,_37,10.73
MoldingMachine_57,Timestamp_115,_38,7.1
MoldingMachine_57,Timestamp_115,_39,17.55
MoldingMachine_57,Timestamp_115,_40,453.39
MoldingMachine_57,Timestamp_115,_41,98.13
MoldingMachine_57,Timestamp_115,_42,94.23
MoldingMachine_57,Timestamp_115,_43,85.07
MoldingMachine_57,Timestamp_115,_44,75.94
MoldingMachine_57,Timestamp_115,_45,6.98
MoldingMachine_57,Timestamp_115,_46,1542.94
MoldingMachine_57,Timestamp_115,_47,1595.71
MoldingMachine_57,Timestamp_115,_48,48.71
MoldingMachine_57,Timestamp_115,_49,4104.91
MoldingMachine_57,Timestamp_115,_50,71.6
MoldingMachine_57,Timestamp_115,_51,8.15
MoldingMachine_57,Timestamp_115,_52,47.39
MoldingMachine_57,Timestamp_115,_53,8.5
MoldingMachine_57,Timestamp_115,_54,4.0
MoldingMachine_57,Timestamp_115,_55,19.91
MoldingMachine_57,Timestamp_115,_56,34.49
MoldingMachine_57,Timestamp_115,_57,56.17
MoldingMachine_57,Timestamp_115,_58,85.36
MoldingMachine_57,Timestamp_115,_59,10.17
MoldingMachine_57,Timestamp_115,_60,66.83
MoldingMachine_57,Timestamp_115,_61,91.93
MoldingMachine_57,Timestamp_115,_62,2.88
MoldingMachine_57,Timestamp_115,_63,86.55
MoldingMachine_57,Timestamp_115,_64,82.82
MoldingMachine_57,Timestamp_115,_65,3.06
MoldingMachine_57,Timestamp_115,_66,3605.7
MoldingMachine_57,Timestamp_115,_67,736.75
MoldingMachine_57,Timestamp_115,_68,16.07
MoldingMachine_57,Timestamp_115,_69,78.03
MoldingMachine_57,Timestamp_115,_70,69.1
MoldingMachine_57,Timestamp_115,_71,36.13
MoldingMachine_57,Timestamp_115,_72,79.17
MoldingMachine_57,Timestamp_115,_73,7.74
MoldingMachine_57,Timestamp_115,_74,31.66
MoldingMachine_57,Timestamp_115,_75,6.0
MoldingMachine_57,Timestamp_115,_76,31.18
MoldingMachine_57,Timestamp_115,_77,1163.2
MoldingMachine_57,Timestamp_115,_78,0.0
MoldingMachine_57,Timestamp_115,_79,2.37
MoldingMachine_57,Timestamp_115,_80,-114.76
MoldingMachine_57,Timestamp_115,_81,20.71
MoldingMachine_57,Timestamp_115,_82,1.21
MoldingMachine_57,Timestamp_115,_83,2.34
MoldingMachine_57,Timestamp_115,_84,56.0
MoldingMachine_57,Timestamp_115,_85,15.81
MoldingMachine_57,Timestamp_115,_86,36.57
MoldingMachine_57,Timestamp_115,_87,0.0
MoldingMachine_57,Timestamp_115,_88,33.79
MoldingMachine_57,Timestamp_115,_89,2665.16
MoldingMachine_57,Timestamp_115,_90,1438.47
MoldingMachine_57,Timestamp_115,_91,42.95
MoldingMachine_57,Timestamp_115,_92,76.69
MoldingMachine_57,Timestamp_115,_93,47.37
MoldingMachine_57,Timestamp_115,_94,75.7
MoldingMachine_57,Timestamp_115,_95,84.57
MoldingMachine_57,Timestamp_115,_96,16.01
MoldingMachine_57,Timestamp_115,_97,12.62
MoldingMachine_57,Timestamp_115,_98,13.82
MoldingMachine_57,Timestamp_115,_99,704.13
MoldingMachine_57,Timestamp_115,_100,6.12
MoldingMachine_57,Timestamp_115,_101,1400.0
MoldingMachine_57,Timestamp_115,_102,3.37
MoldingMachine_57,Timestamp_115,_103,40.4
MoldingMachine_57,Timestamp_115,_105,0.6
MoldingMachine_57,Timestamp_115,_106,1.72
MoldingMachine_57,Timestamp_115,_107,45.0
MoldingMachine_57,Timestamp_115,_108,45.03
MoldingMachine_57,Timestamp_115,_109,48.1
MoldingMachine_57,Timestamp_115,_110,45.0
MoldingMachine_57,Timestamp_115,_111,6.46
MoldingMachine_57,Timestamp_115,_112,80.5
MoldingMachine_57,Timestamp_115,_113,28.76
MoldingMachine_57,Timestamp_115,_114,91.2
MoldingMachine_57,Timestamp_115,_115,43.14
MoldingMachine_57,Timestamp_115,_116,7.66
MoldingMachine_57,Timestamp_115,_117,78.09
MoldingMachine_57,Timestamp_115,_118,63.7
MoldingMachine_57,Timestamp_115,_119,81.88
MoldingMachine_57,Timestamp_116,_3,74.49
MoldingMachine_57,Timestamp_116,_4,2858.35
MoldingMachine_57,Timestamp_116,_5,1153.75
MoldingMachine_57,Timestamp_116,_6,3276.0
MoldingMachine_57,Timestamp_116,_7,455.48
MoldingMachine_57,Timestamp_116,_8,300.78
MoldingMachine_57,Timestamp_116,_9,-0.0
MoldingMachine_57,Timestamp_116,_10,9.39
MoldingMachine_57,Timestamp_116,_11,5.71
MoldingMachine_57,Timestamp_116,_12,3.51
MoldingMachine_57,Timestamp_116,_13,4.41
MoldingMachine_57,Timestamp_116,_14,51.47
MoldingMachine_57,Timestamp_116,_15,0.94
MoldingMachine_57,Timestamp_116,_16,15.46
MoldingMachine_57,Timestamp_116,_17,1.0
MoldingMachine_57,Timestamp_116,_18,-0.2
MoldingMachine_57,Timestamp_116,_19,55.21
MoldingMachine_57,Timestamp_116,_20,-0.01
MoldingMachine_57,Timestamp_116,_21,0.02
MoldingMachine_57,Timestamp_116,_22,26.32
MoldingMachine_57,Timestamp_116,_23,28.09
MoldingMachine_57,Timestamp_116,_24,41.57
MoldingMachine_57,Timestamp_116,_25,1.1
MoldingMachine_57,Timestamp_116,_26,5.16
MoldingMachine_57,Timestamp_116,_27,0.54
MoldingMachine_57,Timestamp_116,_28,1.33
MoldingMachine_57,Timestamp_116,_29,0.49
MoldingMachine_57,Timestamp_116,_30,0.09
MoldingMachine_57,Timestamp_116,_31,1.2
MoldingMachine_57,Timestamp_116,_32,270.0
MoldingMachine_57,Timestamp_116,_33,259.86
MoldingMachine_57,Timestamp_116,_34,254.96
MoldingMachine_57,Timestamp_116,_35,260.0
MoldingMachine_57,Timestamp_116,_36,18.25
MoldingMachine_57,Timestamp_116,_37,10.91
MoldingMachine_57,Timestamp_116,_38,6.58
MoldingMachine_57,Timestamp_116,_39,17.55
MoldingMachine_57,Timestamp_116,_40,453.95
MoldingMachine_57,Timestamp_116,_41,98.13
MoldingMachine_57,Timestamp_116,_42,94.23
MoldingMachine_57,Timestamp_116,_43,85.07
MoldingMachine_57,Timestamp_116,_44,75.94
MoldingMachine_57,Timestamp_116,_45,6.98
MoldingMachine_57,Timestamp_116,_46,1536.94
MoldingMachine_57,Timestamp_116,_47,1557.87
MoldingMachine_57,Timestamp_116,_48,48.71
MoldingMachine_57,Timestamp_116,_49,4134.91
MoldingMachine_57,Timestamp_116,_50,71.6
MoldingMachine_57,Timestamp_116,_51,8.15
MoldingMachine_57,Timestamp_116,_52,47.39
MoldingMachine_57,Timestamp_116,_53,8.5
MoldingMachine_57,Timestamp_116,_54,4.0
MoldingMachine_57,Timestamp_116,_55,19.91
MoldingMachine_57,Timestamp_116,_56,31.22
MoldingMachine_57,Timestamp_116,_57,56.17
MoldingMachine_57,Timestamp_116,_58,85.36
MoldingMachine_57,Timestamp_116,_59,10.17
MoldingMachine_57,Timestamp_116,_60,66.83
MoldingMachine_57,Timestamp_116,_61,91.93
MoldingMachine_57,Timestamp_116,_62,2.88
MoldingMachine_57,Timestamp_116,_63,86.55
MoldingMachine_57,Timestamp_116,_64,82.82
MoldingMachine_57,Timestamp_116,_65,3.01
MoldingMachine_57,Timestamp_116,_66,3618.7
MoldingMachine_57,Timestamp_116,_67,736.75
MoldingMachine_57,Timestamp_116,_68,16.07
MoldingMachine_57,Timestamp_116,_69,78.03
MoldingMachine_57,Timestamp_116,_70,69.51
MoldingMachine_57,Timestamp_116,_71,34.53
MoldingMachine_57,Timestamp_116,_72,79.17
MoldingMachine_57,Timestamp_116,_73,7.65
MoldingMachine_57,Timestamp_116,_74,31.55
MoldingMachine_57,Timestamp_116,_75,6.0
MoldingMachine_57,Timestamp_116,_76,31.18
MoldingMachine_57,Timestamp_116,_77,1186.42
MoldingMachine_57,Timestamp_116,_78,0.0
MoldingMachine_57,Timestamp_116,_79,2.37
MoldingMachine_57,Timestamp_116,_80,-115.76
MoldingMachine_57,Timestamp_116,_81,20.71
MoldingMachine_57,Timestamp_116,_82,1.21
MoldingMachine_57,Timestamp_116,_83,2.94
MoldingMachine_57,Timestamp_116,_84,56.0
MoldingMachine_57,Timestamp_116,_85,15.81
MoldingMachine_57,Timestamp_116,_86,36.57
MoldingMachine_57,Timestamp_116,_87,0.0
MoldingMachine_57,Timestamp_116,_88,33.79
MoldingMachine_57,Timestamp_116,_89,2686.16
MoldingMachine_57,Timestamp_116,_90,1440.47
MoldingMachine_57,Timestamp_116,_91,42.95
MoldingMachine_57,Timestamp_116,_92,76.69
MoldingMachine_57,Timestamp_116,_93,47.37
MoldingMachine_57,Timestamp_116,_94,75.7
MoldingMachine_57,Timestamp_116,_95,84.57
MoldingMachine_57,Timestamp_116,_96,16.01
MoldingMachine_57,Timestamp_116,_97,12.62
MoldingMachine_57,Timestamp_116,_98,16.82
MoldingMachine_57,Timestamp_116,_99,802.13
MoldingMachine_57,Timestamp_116,_100,6.12
MoldingMachine_57,Timestamp_116,_101,1400.0
MoldingMachine_57,Timestamp_116,_102,3.66
MoldingMachine_57,Timestamp_116,_103,41.25
MoldingMachine_57,Timestamp_116,_105,0.62
MoldingMachine_57,Timestamp_116,_106,1.67
MoldingMachine_57,Timestamp_116,_107,45.0
MoldingMachine_57,Timestamp_116,_108,45.43
MoldingMachine_57,Timestamp_116,_109,48.08
MoldingMachine_57,Timestamp_116,_110,45.0
MoldingMachine_57,Timestamp_116,_111,6.64
MoldingMachine_57,Timestamp_116,_112,77.67
MoldingMachine_57,Timestamp_116,_113,28.76
MoldingMachine_57,Timestamp_116,_114,91.2
MoldingMachine_57,Timestamp_116,_115,43.14
MoldingMachine_57,Timestamp_116,_116,7.66
MoldingMachine_57,Timestamp_116,_117,78.09
MoldingMachine_57,Timestamp_116,_118,63.7
MoldingMachine_57,Timestamp_116,_119,81.88
MoldingMachine_57,Timestamp_117,_3,141.49
MoldingMachine_57,Timestamp_117,_4,2096.07
MoldingMachine_57,Timestamp_117,_5,1144.76
MoldingMachine_57,Timestamp_117,_6,3276.0
MoldingMachine_57,Timestamp_117,_7,454.25
MoldingMachine_57,Timestamp_117,_8,10.24
MoldingMachine_57,Timestamp_117,_9,-0.0
MoldingMachine_57,Timestamp_117,_10,9.25
MoldingMachine_57,Timestamp_117,_11,5.69
MoldingMachine_57,Timestamp_117,_12,3.29
MoldingMachine_57,Timestamp_117,_13,9.57
MoldingMachine_57,Timestamp_117,_14,51.47
MoldingMachine_57,Timestamp_117,_15,0.87
MoldingMachine_57,Timestamp_117,_16,15.46
MoldingMachine_57,Timestamp_117,_17,1.03
MoldingMachine_57,Timestamp_117,_18,-0.07
MoldingMachine_57,Timestamp_117,_19,55.21
MoldingMachine_57,Timestamp_117,_20,0.04
MoldingMachine_57,Timestamp_117,_21,0.01
MoldingMachine_57,Timestamp_117,_22,26.32
MoldingMachine_57,Timestamp_117,_23,28.09
MoldingMachine_57,Timestamp_117,_24,41.57
MoldingMachine_57,Timestamp_117,_25,1.1
MoldingMachine_57,Timestamp_117,_26,5.16
MoldingMachine_57,Timestamp_117,_27,0.56
MoldingMachine_57,Timestamp_117,_28,1.33
MoldingMachine_57,Timestamp_117,_29,0.5
MoldingMachine_57,Timestamp_117,_30,0.09
MoldingMachine_57,Timestamp_117,_31,1.2
MoldingMachine_57,Timestamp_117,_32,270.0
MoldingMachine_57,Timestamp_117,_33,259.97
MoldingMachine_57,Timestamp_117,_34,255.01
MoldingMachine_57,Timestamp_117,_35,260.0
MoldingMachine_57,Timestamp_117,_36,18.48
MoldingMachine_57,Timestamp_117,_37,11.01
MoldingMachine_57,Timestamp_117,_38,6.68
MoldingMachine_57,Timestamp_117,_39,17.55
MoldingMachine_57,Timestamp_117,_40,452.95
MoldingMachine_57,Timestamp_117,_41,98.13
MoldingMachine_57,Timestamp_117,_42,94.23
MoldingMachine_57,Timestamp_117,_43,85.07
MoldingMachine_57,Timestamp_117,_44,75.94
MoldingMachine_57,Timestamp_117,_45,6.98
MoldingMachine_57,Timestamp_117,_46,1542.67
MoldingMachine_57,Timestamp_117,_47,1607.73
MoldingMachine_57,Timestamp_117,_48,48.71
MoldingMachine_57,Timestamp_117,_49,4164.91
MoldingMachine_57,Timestamp_117,_50,71.6
MoldingMachine_57,Timestamp_117,_51,8.15
MoldingMachine_57,Timestamp_117,_52,47.39
MoldingMachine_57,Timestamp_117,_53,8.5
MoldingMachine_57,Timestamp_117,_54,4.0
MoldingMachine_57,Timestamp_117,_55,19.91
MoldingMachine_57,Timestamp_117,_56,33.87
MoldingMachine_57,Timestamp_117,_57,56.17
MoldingMachine_57,Timestamp_117,_58,85.36
MoldingMachine_57,Timestamp_117,_59,10.17
MoldingMachine_57,Timestamp_117,_60,66.83
MoldingMachine_57,Timestamp_117,_61,91.93
MoldingMachine_57,Timestamp_117,_62,2.88
MoldingMachine_57,Timestamp_117,_63,86.55
MoldingMachine_57,Timestamp_117,_64,82.82
MoldingMachine_57,Timestamp_117,_65,2.94
MoldingMachine_57,Timestamp_117,_66,3631.7
MoldingMachine_57,Timestamp_117,_67,736.75
MoldingMachine_57,Timestamp_117,_68,16.07
MoldingMachine_57,Timestamp_117,_69,78.03
MoldingMachine_57,Timestamp_117,_70,69.07
MoldingMachine_57,Timestamp_117,_71,36.48
MoldingMachine_57,Timestamp_117,_72,79.17
MoldingMachine_57,Timestamp_117,_73,7.69
MoldingMachine_57,Timestamp_117,_74,33.06
MoldingMachine_57,Timestamp_117,_75,6.0
MoldingMachine_57,Timestamp_117,_76,31.18
MoldingMachine_57,Timestamp_117,_77,1176.56
MoldingMachine_57,Timestamp_117,_78,0.0
MoldingMachine_57,Timestamp_117,_79,2.37
MoldingMachine_57,Timestamp_117,_80,-116.76
MoldingMachine_57,Timestamp_117,_81,20.71
MoldingMachine_57,Timestamp_117,_82,1.21
MoldingMachine_57,Timestamp_117,_83,2.98
MoldingMachine_57,Timestamp_117,_84,56.0
MoldingMachine_57,Timestamp_117,_85,15.81
MoldingMachine_57,Timestamp_117,_86,36.57
MoldingMachine_57,Timestamp_117,_87,0.0
MoldingMachine_57,Timestamp_117,_88,33.79
MoldingMachine_57,Timestamp_117,_89,2707.16
MoldingMachine_57,Timestamp_117,_90,1442.47
MoldingMachine_57,Timestamp_117,_91,42.95
MoldingMachine_57,Timestamp_117,_92,76.69
MoldingMachine_57,Timestamp_117,_93,47.37
MoldingMachine_57,Timestamp_117,_94,75.7
MoldingMachine_57,Timestamp_117,_95,84.57
MoldingMachine_57,Timestamp_117,_96,16.01
MoldingMachine_57,Timestamp_117,_97,12.62
MoldingMachine_57,Timestamp_117,_98,19.82
MoldingMachine_57,Timestamp_117,_99,393.18
MoldingMachine_57,Timestamp_117,_100,6.12
MoldingMachine_57,Timestamp_117,_101,1400.0
MoldingMachine_57,Timestamp_117,_102,3.64
MoldingMachine_57,Timestamp_117,_103,40.68
MoldingMachine_57,Timestamp_117,_105,0.61
MoldingMachine_57,Timestamp_117,_106,1.71
MoldingMachine_57,Timestamp_117,_107,45.0
MoldingMachine_57,Timestamp_117,_108,45.09
MoldingMachine_57,Timestamp_117,_109,48.04
MoldingMachine_57,Timestamp_117,_110,45.0
MoldingMachine_57,Timestamp_117,_111,6.97
MoldingMachine_57,Timestamp_117,_112,78.32
MoldingMachine_57,Timestamp_117,_113,28.76
MoldingMachine_57,Timestamp_117,_114,91.2
MoldingMachine_57,Timestamp_117,_115,43.14
MoldingMachine_57,Timestamp_117,_116,7.66
MoldingMachine_57,Timestamp_117,_117,78.09
MoldingMachine_57,Timestamp_117,_118,63.7
MoldingMachine_57,Timestamp_117,_119,81.88
MoldingMachine_57,Timestamp_118,_3,208.49
MoldingMachine_57,Timestamp_118,_4,2586.65
MoldingMachine_57,Timestamp_118,_5,1166.61
MoldingMachine_57,Timestamp_118,_6,3276.0
MoldingMachine_57,Timestamp_118,_7,455.58
MoldingMachine_57,Timestamp_118,_8,131.52
MoldingMachine_57,Timestamp_118,_9,-0.01
MoldingMachine_57,Timestamp_118,_10,9.24
MoldingMachine_57,Timestamp_118,_11,5.55
MoldingMachine_57,Timestamp_118,_12,3.16
MoldingMachine_57,Timestamp_118,_13,20.35
MoldingMachine_57,Timestamp_118,_14,51.47
MoldingMachine_57,Timestamp_118,_15,0.94
MoldingMachine_57,Timestamp_118,_16,15.46
MoldingMachine_57,Timestamp_118,_17,1.05
MoldingMachine_57,Timestamp_118,_18,-0.05
MoldingMachine_57,Timestamp_118,_19,55.21
MoldingMachine_57,Timestamp_118,_20,-0.04
MoldingMachine_57,Timestamp_118,_21,0.05
MoldingMachine_57,Timestamp_118,_22,26.32
MoldingMachine_57,Timestamp_118,_23,28.09
MoldingMachine_57,Timestamp_118,_24,41.57
MoldingMachine_57,Timestamp_118,_25,1.1
MoldingMachine_57,Timestamp_118,_26,5.16
MoldingMachine_57,Timestamp_118,_27,0.56
MoldingMachine_57,Timestamp_118,_28,1.33
MoldingMachine_57,Timestamp_118,_29,0.5
MoldingMachine_57,Timestamp_118,_30,0.09
MoldingMachine_57,Timestamp_118,_31,1.2
MoldingMachine_57,Timestamp_118,_32,270.0
MoldingMachine_57,Timestamp_118,_33,259.98
MoldingMachine_57,Timestamp_118,_34,255.03
MoldingMachine_57,Timestamp_118,_35,260.0
MoldingMachine_57,Timestamp_118,_36,14.83
MoldingMachine_57,Timestamp_118,_37,10.99
MoldingMachine_57,Timestamp_118,_38,7.01
MoldingMachine_57,Timestamp_118,_39,17.55
MoldingMachine_57,Timestamp_118,_40,451.94
MoldingMachine_57,Timestamp_118,_41,98.13
MoldingMachine_57,Timestamp_118,_42,94.23
MoldingMachine_57,Timestamp_118,_43,85.07
MoldingMachine_57,Timestamp_118,_44,75.94
MoldingMachine_57,Timestamp_118,_45,6.98
MoldingMachine_57,Timestamp_118,_46,1542.58
MoldingMachine_57,Timestamp_118,_47,1618.23
MoldingMachine_57,Timestamp_118,_48,48.71
MoldingMachine_57,Timestamp_118,_49,4194.91
MoldingMachine_57,Timestamp_118,_50,71.6
MoldingMachine_57,Timestamp_118,_51,8.15
MoldingMachine_57,Timestamp_118,_52,47.39
MoldingMachine_57,Timestamp_118,_53,8.5
MoldingMachine_57,Timestamp_118,_54,4.0
MoldingMachine_57,Timestamp_118,_55,19.91
MoldingMachine_57,Timestamp_118,_56,32.7
MoldingMachine_57,Timestamp_118,_57,56.17
MoldingMachine_57,Timestamp_118,_58,85.36
MoldingMachine_57,Timestamp_118,_59,10.17
MoldingMachine_57,Timestamp_118,_60,66.83
MoldingMachine_57,Timestamp_118,_61,91.93
MoldingMachine_57,Timestamp_118,_62,2.88
MoldingMachine_57,Timestamp_118,_63,86.55
MoldingMachine_57,Timestamp_118,_64,82.82
MoldingMachine_57,Timestamp_118,_65,3.24
MoldingMachine_57,Timestamp_118,_66,3644.7
MoldingMachine_57,Timestamp_118,_67,736.75
MoldingMachine_57,Timestamp_118,_68,16.07
MoldingMachine_57,Timestamp_118,_69,78.03
MoldingMachine_57,Timestamp_118,_70,68.03
MoldingMachine_57,Timestamp_118,_71,34.18
MoldingMachine_57,Timestamp_118,_72,79.17
MoldingMachine_57,Timestamp_118,_73,7.76
MoldingMachine_57,Timestamp_118,_74,34.18
MoldingMachine_57,Timestamp_118,_75,6.0
MoldingMachine_57,Timestamp_118,_76,31.18
MoldingMachine_57,Timestamp_118,_77,1156.62
MoldingMachine_57,Timestamp_118,_78,-0.0
MoldingMachine_57,Timestamp_118,_79,2.37
MoldingMachine_57,Timestamp_118,_80,-117.76
MoldingMachine_57,Timestamp_118,_81,20.71
MoldingMachine_57,Timestamp_118,_82,1.23
MoldingMachine_57,Timestamp_118,_83,1.94
